"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"104422632",16.0060243199651,7.45748178547002,1.31843223102848,5.65632545227798,1.54648097275499e-08,4.34214926260701e-07
"104444355",1059.15622026423,2.15141248367603,0.380771696548655,5.65013761048053,1.60319444425755e-08,4.49691260716297e-07
"104421142",1571.64567723979,1.49639328528256,0.265017889263926,5.64638594563832,1.63855781844594e-08,4.58698655961383e-07
"104449893",101.297670407846,-2.86764236180005,0.508054195240776,-5.64436311846814,1.65793825191387e-08,4.63664039568935e-07
"104452939",281.162127668236,-1.03138650661625,0.182763717950663,-5.64327820741025,1.66842416846552e-08,4.66134585997624e-07
"104422462",264.968137092553,-1.26831966129633,0.224899687255362,-5.63949055143069,1.7055401004865e-08,4.76032943180298e-07
"104442251",4571.12270010455,-1.07771211782994,0.191142505912837,-5.63826508752265,1.71771941839329e-08,4.78958562729466e-07
"104426354",161.859248148502,-2.42732957655565,0.430668217101659,-5.63619389629276,1.73849629435437e-08,4.84273331037429e-07
"104419390",2088.09340483443,1.56350920995491,0.277449861156099,5.63528560958712,1.74768443849079e-08,4.86352657646284e-07
"104415570",192.693830405877,-1.58387288410891,0.281099897659165,-5.6345551787762,1.75510760250727e-08,4.87937205197539e-07
"104443330",492.573618604667,-1.06795872437413,0.189588764154181,-5.63302751161787,1.77073197069028e-08,4.91796405009235e-07
"104438090",69.0665969262884,3.09424984077361,0.549534005792849,5.63067946324693,1.79501054142633e-08,4.97567101523976e-07
"104434897",1809.1251527544,-1.38070782918367,0.245211691096542,-5.6306769999807,1.79503618027999e-08,4.97567101523976e-07
"104455930",96.7240964376743,-1.30548244340697,0.231875197061299,-5.63010817867619,1.80096627688768e-08,4.98720965664538e-07
"104441817",84.1861494889164,2.01673182966128,0.358530071338786,5.62500049753318,1.85507440019656e-08,5.13094831905069e-07
"104454093",1396.80414426134,1.36656971463833,0.242951470863068,5.62486701473214,1.85650940312948e-08,5.13094831905069e-07
"104429698",141.546692452424,-1.84391717471874,0.327856679778695,-5.62415618911101,1.86416928466524e-08,5.1470771893037e-07
"104433071",128.422384134368,-1.98061649415022,0.352376768062576,-5.62073517229858,1.90146559574363e-08,5.24492240280486e-07
"104426758",50.2276672495789,4.90320683394947,0.872393502465259,5.62040732776403,1.90507760131121e-08,5.24975388220701e-07
"104436022",6799.56783083701,-1.47283606607922,0.262099067523601,-5.61938689822543,1.91636280650311e-08,5.27570006574681e-07
"104456997",718.06353814871,-1.59482832277589,0.28392703564005,-5.61703579647042,1.94261189092694e-08,5.34275071522188e-07
"104424951",514.787917286223,-1.07279556624029,0.191285888210922,-5.60833617301328,2.04280940107189e-08,5.60194321471785e-07
"104454443",193.212684492644,-1.69270052622724,0.301867426028265,-5.60743021696134,2.05352766275824e-08,5.62586830948659e-07
